,Hm0_observed,HE10_observed,Tm01_observed,Tm10_observed,Wdir_observed
2008-10-22 08:00:00,2.07,0.75,-999.0,7.2,-999.0
2008-10-22 09:00:00,2.14,0.76,-999.0,7.0,-999.0
2008-10-22 10:00:00,2.13,0.79,-999.0,6.8,-999.0
2008-10-22 11:00:00,2.13,0.73,-999.0,6.8,-999.0
2008-10-22 12:00:00,2.05,0.72,-999.0,6.6,-999.0
2008-10-22 13:00:00,2.02,0.77,-999.0,6.8,-999.0
2008-10-22 14:00:00,2.02,0.7,-999.0,6.6,-999.0
2008-10-22 15:00:00,1.87,0.71,-999.0,6.8,-999.0
2008-10-22 16:00:00,1.96,0.71,-999.0,6.8,-999.0
2008-10-22 17:00:00,2.02,0.68,-999.0,7.0,-999.0
2008-10-22 18:00:00,2.17,0.86,-999.0,7.5,-999.0
2008-10-22 19:00:00,2.12,0.94,-999.0,7.7,-999.0
2008-10-22 20:00:00,2.11,1.04,-999.0,8.1,-999.0
2008-10-22 21:00:00,1.9,0.81,-999.0,7.4,-999.0
2008-10-22 22:00:00,2.08,1.04,-999.0,7.8,-999.0
2008-10-22 23:00:00,1.85,1.0,-999.0,7.9,-999.0
2008-10-23 00:00:00,1.96,1.26,-999.0,9.0,-999.0
2008-10-23 01:00:00,1.73,1.15,-999.0,9.1,-999.0
2008-10-23 02:00:00,1.6,1.12,-999.0,9.7,-999.0
2008-10-23 03:00:00,1.61,1.11,-999.0,9.6,-999.0
2008-10-23 04:00:00,1.46,0.92,-999.0,9.1,-999.0
2008-10-23 05:00:00,1.44,0.93,-999.0,8.8,-999.0
2008-10-23 06:00:00,1.51,1.05,-999.0,9.4,-999.0
2008-10-23 07:00:00,1.39,0.89,-999.0,9.0,-999.0
2008-10-23 08:00:00,1.4,0.81,-999.0,8.2,-999.0
2008-10-23 09:00:00,1.41,0.73,-999.0,7.5,-999.0
2008-10-23 10:00:00,1.57,0.87,-999.0,7.6,-999.0
2008-10-23 11:00:00,1.55,0.72,-999.0,6.9,-999.0
2008-10-23 12:00:00,1.55,0.73,-999.0,6.6,-999.0
2008-10-23 13:00:00,1.54,0.61,-999.0,6.2,-999.0
2008-10-23 14:00:00,1.45,0.68,-999.0,6.5,-999.0
2008-10-23 15:00:00,1.37,0.53,-999.0,6.0,-999.0
2008-10-23 16:00:00,1.4,0.51,-999.0,6.1,-999.0
2008-10-23 17:00:00,1.51,0.47,-999.0,5.8,-999.0
2008-10-23 18:00:00,1.54,0.51,-999.0,6.1,-999.0
2008-10-23 19:00:00,1.71,0.46,-999.0,6.3,-999.0
2008-10-23 20:00:00,1.83,0.57,-999.0,6.6,-999.0
2008-10-23 21:00:00,1.84,0.59,-999.0,6.4,-999.0
2008-10-23 22:00:00,1.88,0.56,-999.0,6.4,-999.0
2008-10-23 23:00:00,1.85,0.56,-999.0,6.2,-999.0
2008-10-24 00:00:00,1.84,0.5,-999.0,6.1,-999.0
2008-10-24 01:00:00,1.72,0.46,-999.0,5.8,-999.0
2008-10-24 02:00:00,1.71,0.49,-999.0,6.0,-999.0
2008-10-24 03:00:00,1.75,0.44,-999.0,5.9,-999.0
2008-10-24 04:00:00,1.75,0.43,-999.0,6.0,-999.0
2008-10-24 05:00:00,1.88,0.43,-999.0,6.2,-999.0
2008-10-24 06:00:00,1.83,0.48,-999.0,6.4,-999.0
2008-10-24 07:00:00,1.68,0.39,-999.0,6.3,-999.0
2008-10-24 08:00:00,1.59,0.31,-999.0,6.1,-999.0
2008-10-24 09:00:00,1.48,0.25,-999.0,5.8,-999.0
2008-10-24 10:00:00,1.39,0.21,-999.0,5.7,-999.0
2008-10-24 11:00:00,1.4,0.18,-999.0,5.5,-999.0
2008-10-24 12:00:00,1.35,0.16,-999.0,5.3,-999.0
2008-10-24 13:00:00,1.22,0.17,-999.0,5.4,-999.0
2008-10-24 14:00:00,1.03,0.18,-999.0,5.3,-999.0
2008-10-24 15:00:00,0.98,0.18,-999.0,5.0,-999.0
2008-10-24 16:00:00,0.9,0.19,-999.0,4.9,-999.0
2008-10-24 17:00:00,1.01,0.22,-999.0,4.9,-999.0
2008-10-24 18:00:00,1.03,0.23,-999.0,5.1,-999.0
2008-10-24 19:00:00,1.1,0.28,-999.0,5.4,-999.0
2008-10-24 20:00:00,1.04,0.26,-999.0,5.6,-999.0
2008-10-24 21:00:00,1.16,0.26,-999.0,5.7,-999.0
2008-10-24 22:00:00,1.17,0.32,-999.0,6.0,-999.0
2008-10-24 23:00:00,1.42,0.3,-999.0,6.1,-999.0
2008-10-25 00:00:00,1.42,0.3,-999.0,6.0,-999.0
2008-10-25 01:00:00,1.55,0.3,-999.0,5.7,-999.0
2008-10-25 02:00:00,1.44,0.27,-999.0,5.8,-999.0
2008-10-25 03:00:00,1.39,0.3,-999.0,5.9,-999.0
2008-10-25 04:00:00,1.34,0.27,-999.0,6.1,-999.0
2008-10-25 05:00:00,1.51,0.29,-999.0,6.0,-999.0
2008-10-25 06:00:00,1.49,0.29,-999.0,6.2,-999.0
2008-10-25 07:00:00,1.46,0.31,-999.0,6.3,-999.0
2008-10-25 08:00:00,1.43,0.32,-999.0,6.3,-999.0
2008-10-25 09:00:00,1.36,0.34,-999.0,6.6,-999.0
2008-10-25 10:00:00,1.36,0.32,-999.0,6.5,-999.0
2008-10-25 11:00:00,1.38,0.33,-999.0,6.4,-999.0
2008-10-25 12:00:00,1.39,0.38,-999.0,6.4,-999.0
2008-10-25 13:00:00,1.53,0.4,-999.0,6.1,-999.0
2008-10-25 14:00:00,1.63,0.33,-999.0,5.5,-999.0
2008-10-25 15:00:00,1.75,0.31,-999.0,5.6,-999.0
2008-10-25 16:00:00,1.61,0.27,-999.0,5.5,-999.0
2008-10-25 17:00:00,1.64,0.28,-999.0,5.7,-999.0
2008-10-25 18:00:00,1.65,0.27,-999.0,6.0,-999.0
2008-10-25 19:00:00,1.59,0.28,-999.0,5.7,-999.0
2008-10-25 20:00:00,1.7,0.33,-999.0,6.2,-999.0
2008-10-25 21:00:00,1.79,0.32,-999.0,6.2,-999.0
2008-10-25 22:00:00,1.72,0.39,-999.0,6.5,-999.0
2008-10-25 23:00:00,1.71,0.34,-999.0,6.4,-999.0
2008-10-26 00:00:00,1.91,0.39,-999.0,6.3,-999.0
2008-10-26 01:00:00,2.17,0.38,-999.0,6.4,-999.0
2008-10-26 02:00:00,2.21,0.38,-999.0,6.0,-999.0
2008-10-26 03:00:00,2.0,0.35,-999.0,5.8,-999.0
2008-10-26 04:00:00,2.1,0.38,-999.0,5.9,-999.0
2008-10-26 05:00:00,2.09,0.37,-999.0,6.1,-999.0
2008-10-26 06:00:00,1.94,0.37,-999.0,6.1,-999.0
2008-10-26 07:00:00,1.87,0.3,-999.0,6.3,-999.0
2008-10-26 08:00:00,1.92,0.41,-999.0,6.3,-999.0
2008-10-26 09:00:00,1.71,0.42,-999.0,6.4,-999.0
2008-10-26 10:00:00,1.64,0.4,-999.0,6.2,-999.0
2008-10-26 11:00:00,1.59,0.38,-999.0,6.3,-999.0
2008-10-26 12:00:00,1.44,0.31,-999.0,6.2,-999.0
2008-10-26 13:00:00,1.4,0.42,-999.0,6.4,-999.0
2008-10-26 14:00:00,1.43,0.37,-999.0,5.8,-999.0
2008-10-26 15:00:00,1.32,0.41,-999.0,5.7,-999.0
2008-10-26 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-10-26 17:00:00,1.19,0.43,-999.0,5.8,-999.0
2008-10-26 18:00:00,1.36,0.42,-999.0,5.6,-999.0
2008-10-26 19:00:00,1.36,0.45,-999.0,5.9,-999.0
2008-10-26 20:00:00,1.4,0.43,-999.0,5.7,-999.0
2008-10-26 21:00:00,1.4,0.42,-999.0,5.9,-999.0
2008-10-26 22:00:00,1.43,0.44,-999.0,6.3,-999.0
2008-10-26 23:00:00,1.7,0.48,-999.0,6.2,-999.0
2008-10-27 00:00:00,1.54,0.51,-999.0,6.4,-999.0
2008-10-27 01:00:00,1.82,0.53,-999.0,6.3,-999.0
2008-10-27 02:00:00,2.01,0.52,-999.0,6.3,-999.0
2008-10-27 03:00:00,2.2,0.46,-999.0,6.1,-999.0
2008-10-27 04:00:00,2.36,0.53,-999.0,6.5,-999.0
2008-10-27 05:00:00,2.19,0.56,-999.0,6.4,-999.0
2008-10-27 06:00:00,2.13,0.49,-999.0,6.4,-999.0
2008-10-27 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-10-27 08:00:00,2.19,0.68,-999.0,7.1,-999.0
2008-10-27 09:00:00,2.21,0.66,-999.0,7.2,-999.0
2008-10-27 10:00:00,2.14,0.56,-999.0,7.0,-999.0
2008-10-27 11:00:00,2.09,0.61,-999.0,7.0,-999.0
2008-10-27 12:00:00,2.05,0.56,-999.0,6.9,-999.0
2008-10-27 13:00:00,2.13,0.54,-999.0,6.8,-999.0
2008-10-27 14:00:00,2.0,0.5,-999.0,6.6,-999.0
2008-10-27 15:00:00,2.13,0.47,-999.0,6.2,-999.0
2008-10-27 16:00:00,2.19,0.51,-999.0,6.3,-999.0
2008-10-27 17:00:00,2.15,0.48,-999.0,6.2,-999.0
2008-10-27 18:00:00,2.2,0.51,-999.0,6.4,-999.0
2008-10-27 19:00:00,2.12,0.46,-999.0,6.2,-999.0
2008-10-27 20:00:00,2.18,0.51,-999.0,6.6,-999.0
2008-10-27 21:00:00,2.09,0.48,-999.0,6.5,-999.0
2008-10-27 22:00:00,2.0,0.49,-999.0,6.7,-999.0
2008-10-27 23:00:00,2.08,0.5,-999.0,6.8,-999.0
2008-10-28 00:00:00,2.36,0.61,-999.0,7.0,-999.0
2008-10-28 01:00:00,2.05,0.57,-999.0,6.9,-999.0
2008-10-28 02:00:00,2.12,0.51,-999.0,6.7,-999.0
2008-10-28 03:00:00,2.14,0.53,-999.0,6.6,-999.0
2008-10-28 04:00:00,2.27,0.53,-999.0,6.6,-999.0
2008-10-28 05:00:00,1.94,0.56,-999.0,6.5,-999.0
2008-10-28 06:00:00,1.77,0.5,-999.0,6.7,-999.0
2008-10-28 07:00:00,1.82,0.61,-999.0,7.2,-999.0
2008-10-28 08:00:00,1.64,0.63,-999.0,7.2,-999.0
2008-10-28 09:00:00,1.8,0.81,-999.0,7.7,-999.0
2008-10-28 10:00:00,1.98,0.88,-999.0,7.9,-999.0
2008-10-28 11:00:00,1.96,1.07,-999.0,8.7,-999.0
2008-10-28 12:00:00,2.2,1.39,-999.0,9.4,-999.0
2008-10-28 13:00:00,2.36,1.57,-999.0,9.6,-999.0
2008-10-28 14:00:00,2.76,1.9,-999.0,9.9,-999.0
2008-10-28 15:00:00,2.5,1.76,-999.0,10.0,-999.0
2008-10-28 16:00:00,2.79,2.1,-999.0,10.4,-999.0
2008-10-28 17:00:00,2.53,1.75,-999.0,9.8,-999.0
2008-10-28 18:00:00,2.77,2.09,-999.0,10.3,-999.0
2008-10-28 19:00:00,2.57,2.02,-999.0,10.9,-999.0
2008-10-28 20:00:00,2.5,1.81,-999.0,10.1,-999.0
2008-10-28 21:00:00,2.59,2.01,-999.0,11.0,-999.0
2008-10-28 22:00:00,2.47,1.77,-999.0,10.3,-999.0
2008-10-28 23:00:00,2.48,1.83,-999.0,10.9,-999.0
2008-10-29 00:00:00,2.59,1.82,-999.0,10.7,-999.0
2008-10-29 01:00:00,2.39,1.64,-999.0,10.5,-999.0
2008-10-29 02:00:00,2.13,1.39,-999.0,10.1,-999.0
2008-10-29 03:00:00,2.25,1.53,-999.0,10.1,-999.0
2008-10-29 04:00:00,2.33,1.48,-999.0,9.6,-999.0
2008-10-29 05:00:00,2.1,1.35,-999.0,9.4,-999.0
2008-10-29 06:00:00,2.17,1.41,-999.0,9.8,-999.0
2008-10-29 07:00:00,2.16,1.65,-999.0,11.3,-999.0
2008-10-29 08:00:00,2.06,1.56,-999.0,11.4,-999.0
2008-10-29 09:00:00,2.14,1.66,-999.0,11.8,-999.0
2008-10-29 10:00:00,2.04,1.51,-999.0,11.1,-999.0
2008-10-29 11:00:00,2.21,1.67,-999.0,11.5,-999.0
2008-10-29 12:00:00,2.27,1.69,-999.0,11.6,-999.0
2008-10-29 13:00:00,2.31,1.8,-999.0,11.7,-999.0
2008-10-29 14:00:00,2.19,1.52,-999.0,10.5,-999.0
2008-10-29 15:00:00,2.36,1.57,-999.0,9.7,-999.0
2008-10-29 16:00:00,2.4,1.5,-999.0,9.5,-999.0
2008-10-29 17:00:00,2.25,1.53,-999.0,9.9,-999.0
2008-10-29 18:00:00,1.98,1.27,-999.0,9.0,-999.0
2008-10-29 19:00:00,1.98,1.23,-999.0,9.1,-999.0
2008-10-29 20:00:00,1.86,1.18,-999.0,9.5,-999.0
2008-10-29 21:00:00,1.88,1.08,-999.0,8.9,-999.0
2008-10-29 22:00:00,1.79,1.15,-999.0,9.4,-999.0
2008-10-29 23:00:00,1.8,1.17,-999.0,9.6,-999.0
2008-10-30 00:00:00,1.64,0.94,-999.0,9.2,-999.0
2008-10-30 01:00:00,1.63,1.08,-999.0,10.0,-999.0
2008-10-30 02:00:00,1.47,0.91,-999.0,9.4,-999.0
2008-10-30 03:00:00,1.52,0.9,-999.0,9.1,-999.0
2008-10-30 04:00:00,1.5,0.81,-999.0,8.6,-999.0
2008-10-30 05:00:00,1.38,0.75,-999.0,8.4,-999.0
2008-10-30 06:00:00,1.34,0.72,-999.0,8.4,-999.0
2008-10-30 07:00:00,1.29,0.73,-999.0,8.7,-999.0
2008-10-30 08:00:00,1.27,0.82,-999.0,9.0,-999.0
2008-10-30 09:00:00,1.29,0.73,-999.0,8.4,-999.0
2008-10-30 10:00:00,1.12,0.64,-999.0,8.4,-999.0
2008-10-30 11:00:00,1.19,0.76,-999.0,9.1,-999.0
2008-10-30 12:00:00,1.06,0.65,-999.0,8.7,-999.0
2008-10-30 13:00:00,1.01,0.56,-999.0,8.6,-999.0
2008-10-30 14:00:00,0.93,0.52,-999.0,8.5,-999.0
2008-10-30 15:00:00,1.0,0.53,-999.0,8.3,-999.0
2008-10-30 16:00:00,1.0,0.54,-999.0,8.1,-999.0
2008-10-30 17:00:00,1.0,0.51,-999.0,7.7,-999.0
2008-10-30 18:00:00,1.07,0.5,-999.0,7.0,-999.0
2008-10-30 19:00:00,1.11,0.46,-999.0,6.5,-999.0
2008-10-30 20:00:00,1.01,0.39,-999.0,6.7,-999.0
2008-10-30 21:00:00,0.91,0.43,-999.0,7.2,-999.0
2008-10-30 22:00:00,0.97,0.52,-999.0,7.6,-999.0
2008-10-30 23:00:00,0.82,0.44,-999.0,7.7,-999.0
2008-10-31 00:00:00,0.83,0.38,-999.0,7.3,-999.0
2008-10-31 01:00:00,0.74,0.41,-999.0,8.0,-999.0
2008-10-31 02:00:00,0.77,0.41,-999.0,8.2,-999.0
2008-10-31 03:00:00,0.69,0.34,-999.0,7.4,-999.0
2008-10-31 04:00:00,0.8,0.35,-999.0,7.0,-999.0
2008-10-31 05:00:00,0.86,0.33,-999.0,6.7,-999.0
2008-10-31 06:00:00,0.88,0.32,-999.0,6.6,-999.0
2008-10-31 07:00:00,0.82,0.28,-999.0,6.4,-999.0
2008-10-31 08:00:00,0.76,0.24,-999.0,6.1,-999.0
2008-10-31 09:00:00,0.82,0.26,-999.0,6.1,-999.0
2008-10-31 10:00:00,0.77,0.27,-999.0,6.4,-999.0
2008-10-31 11:00:00,0.79,0.33,-999.0,7.1,-999.0
2008-10-31 12:00:00,0.79,0.34,-999.0,7.7,-999.0
2008-10-31 13:00:00,0.85,0.43,-999.0,8.1,-999.0
2008-10-31 14:00:00,0.95,0.52,-999.0,8.3,-999.0
2008-10-31 15:00:00,1.05,0.47,-999.0,7.9,-999.0
2008-10-31 16:00:00,1.12,0.58,-999.0,8.0,-999.0
2008-10-31 17:00:00,1.21,0.57,-999.0,7.7,-999.0
2008-10-31 18:00:00,1.19,0.5,-999.0,7.6,-999.0
2008-10-31 19:00:00,1.2,0.6,-999.0,7.7,-999.0
2008-10-31 20:00:00,1.09,0.48,-999.0,7.3,-999.0
2008-10-31 21:00:00,1.2,0.5,-999.0,7.1,-999.0
2008-10-31 22:00:00,1.2,0.43,-999.0,6.8,-999.0
2008-10-31 23:00:00,1.29,0.5,-999.0,6.7,-999.0
2008-11-01 00:00:00,1.31,0.51,-999.0,6.4,-999.0
2008-11-01 01:00:00,1.3,0.48,-999.0,6.1,-999.0
2008-11-01 02:00:00,1.3,0.52,-999.0,6.4,-999.0
2008-11-01 03:00:00,1.25,0.5,-999.0,6.7,-999.0
2008-11-01 04:00:00,1.22,0.42,-999.0,6.3,-999.0
2008-11-01 05:00:00,1.19,0.4,-999.0,6.1,-999.0
2008-11-01 06:00:00,1.28,0.38,-999.0,6.2,-999.0
2008-11-01 07:00:00,1.29,0.43,-999.0,6.6,-999.0
2008-11-01 08:00:00,1.3,0.32,-999.0,6.0,-999.0
2008-11-01 09:00:00,1.47,0.3,-999.0,6.0,-999.0
2008-11-01 10:00:00,1.66,0.38,-999.0,5.9,-999.0
2008-11-01 11:00:00,1.78,0.31,-999.0,5.7,-999.0
2008-11-01 12:00:00,1.84,0.36,-999.0,5.6,-999.0
2008-11-01 13:00:00,1.85,0.29,-999.0,5.4,-999.0
2008-11-01 14:00:00,1.76,0.3,-999.0,5.3,-999.0
2008-11-01 15:00:00,1.79,0.35,-999.0,5.5,-999.0
2008-11-01 16:00:00,1.97,0.29,-999.0,5.5,-999.0
2008-11-01 17:00:00,2.08,0.32,-999.0,5.6,-999.0
2008-11-01 18:00:00,2.14,0.24,-999.0,5.7,-999.0
2008-11-01 19:00:00,2.19,0.28,-999.0,6.0,-999.0
2008-11-01 20:00:00,2.01,0.26,-999.0,6.1,-999.0
2008-11-01 21:00:00,2.27,0.25,-999.0,6.3,-999.0
2008-11-01 22:00:00,2.14,0.22,-999.0,6.1,-999.0
2008-11-01 23:00:00,1.95,0.2,-999.0,5.8,-999.0
2008-11-02 00:00:00,1.92,0.18,-999.0,5.5,-999.0
2008-11-02 01:00:00,1.87,0.23,-999.0,5.4,-999.0
2008-11-02 02:00:00,1.73,0.17,-999.0,5.3,-999.0
2008-11-02 03:00:00,1.53,0.16,-999.0,5.3,-999.0
2008-11-02 04:00:00,1.32,0.16,-999.0,5.3,-999.0
2008-11-02 05:00:00,1.34,0.15,-999.0,5.4,-999.0
2008-11-02 06:00:00,1.23,0.12,-999.0,5.4,-999.0
2008-11-02 07:00:00,1.26,0.14,-999.0,6.0,-999.0
2008-11-02 08:00:00,1.22,0.14,-999.0,5.9,-999.0
2008-11-02 09:00:00,1.02,0.11,-999.0,5.8,-999.0
2008-11-02 10:00:00,1.0,0.12,-999.0,5.8,-999.0
2008-11-02 11:00:00,0.97,0.11,-999.0,5.7,-999.0
2008-11-02 12:00:00,0.96,0.12,-999.0,5.6,-999.0
2008-11-02 13:00:00,0.83,0.09,-999.0,5.3,-999.0
2008-11-02 14:00:00,0.85,0.11,-999.0,5.4,-999.0
2008-11-02 15:00:00,0.73,0.14,-999.0,5.5,-999.0
2008-11-02 16:00:00,0.67,0.11,-999.0,5.2,-999.0
2008-11-02 17:00:00,0.65,0.12,-999.0,5.1,-999.0
2008-11-02 18:00:00,0.7,0.12,-999.0,5.1,-999.0
2008-11-02 19:00:00,0.68,0.12,-999.0,5.1,-999.0
2008-11-02 20:00:00,0.66,0.16,-999.0,5.3,-999.0
2008-11-02 21:00:00,0.69,0.13,-999.0,5.1,-999.0
2008-11-02 22:00:00,0.67,0.16,-999.0,4.9,-999.0
2008-11-02 23:00:00,0.85,0.17,-999.0,4.4,-999.0
2008-11-03 00:00:00,0.92,0.19,-999.0,4.4,-999.0
2008-11-03 01:00:00,0.98,0.23,-999.0,4.4,-999.0
2008-11-03 02:00:00,1.1,0.29,-999.0,4.6,-999.0
2008-11-03 03:00:00,1.26,0.3,-999.0,4.7,-999.0
2008-11-03 04:00:00,1.37,0.29,-999.0,4.7,-999.0
2008-11-03 05:00:00,1.39,0.29,-999.0,4.9,-999.0
2008-11-03 06:00:00,1.42,0.26,-999.0,4.9,-999.0
2008-11-03 07:00:00,1.52,0.28,-999.0,5.2,-999.0
2008-11-03 08:00:00,1.56,0.26,-999.0,5.4,-999.0
2008-11-03 09:00:00,1.65,0.36,-999.0,5.7,-999.0
2008-11-03 10:00:00,1.51,0.37,-999.0,5.6,-999.0
2008-11-03 11:00:00,1.47,0.44,-999.0,5.9,-999.0
2008-11-03 12:00:00,1.54,0.42,-999.0,5.6,-999.0
2008-11-03 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-11-03 14:00:00,1.45,0.43,-999.0,5.5,-999.0
2008-11-03 15:00:00,1.32,0.35,-999.0,5.4,-999.0
2008-11-03 16:00:00,1.25,0.37,-999.0,5.6,-999.0
2008-11-03 17:00:00,1.25,0.49,-999.0,6.3,-999.0
2008-11-03 18:00:00,1.09,0.35,-999.0,5.9,-999.0
2008-11-03 19:00:00,1.12,0.41,-999.0,6.2,-999.0
2008-11-03 20:00:00,1.06,0.43,-999.0,6.5,-999.0
2008-11-03 21:00:00,1.05,0.39,-999.0,6.3,-999.0
2008-11-03 22:00:00,1.03,0.42,-999.0,6.5,-999.0
2008-11-03 23:00:00,1.01,0.37,-999.0,6.1,-999.0
2008-11-04 00:00:00,0.91,0.39,-999.0,6.3,-999.0
2008-11-04 01:00:00,0.96,0.37,-999.0,6.0,-999.0
2008-11-04 02:00:00,0.88,0.36,-999.0,6.1,-999.0
2008-11-04 03:00:00,0.85,0.32,-999.0,6.0,-999.0
2008-11-04 04:00:00,0.79,0.29,-999.0,6.1,-999.0
2008-11-04 05:00:00,0.79,0.3,-999.0,6.1,-999.0
2008-11-04 06:00:00,0.71,0.22,-999.0,5.8,-999.0
2008-11-04 07:00:00,0.72,0.26,-999.0,6.3,-999.0
2008-11-04 08:00:00,0.68,0.22,-999.0,6.1,-999.0
2008-11-04 09:00:00,0.75,0.2,-999.0,6.1,-999.0
2008-11-04 10:00:00,0.69,0.2,-999.0,5.8,-999.0
2008-11-04 11:00:00,0.65,0.21,-999.0,6.0,-999.0
2008-11-04 12:00:00,0.63,0.17,-999.0,5.6,-999.0
2008-11-04 13:00:00,0.66,0.28,-999.0,6.5,-999.0
2008-11-04 14:00:00,0.65,0.25,-999.0,6.1,-999.0
2008-11-04 15:00:00,0.57,0.21,-999.0,6.2,-999.0
2008-11-04 16:00:00,0.54,0.21,-999.0,6.4,-999.0
2008-11-04 17:00:00,0.5,0.2,-999.0,6.4,-999.0
2008-11-04 18:00:00,0.55,0.28,-999.0,7.3,-999.0
2008-11-04 19:00:00,0.55,0.27,-999.0,7.5,-999.0
2008-11-04 20:00:00,0.52,0.25,-999.0,7.1,-999.0
2008-11-04 21:00:00,0.55,0.26,-999.0,6.9,-999.0
2008-11-04 22:00:00,0.62,0.29,-999.0,6.6,-999.0
2008-11-04 23:00:00,0.74,0.34,-999.0,6.0,-999.0
2008-11-05 00:00:00,0.78,0.29,-999.0,5.6,-999.0
2008-11-05 01:00:00,0.9,0.46,-999.0,6.6,-999.0
2008-11-05 02:00:00,0.89,0.43,-999.0,6.2,-999.0
2008-11-05 03:00:00,0.92,0.42,-999.0,5.8,-999.0
2008-11-05 04:00:00,1.06,0.49,-999.0,6.0,-999.0
2008-11-05 05:00:00,0.97,0.44,-999.0,5.9,-999.0
2008-11-05 06:00:00,1.08,0.44,-999.0,5.5,-999.0
2008-11-05 07:00:00,1.21,0.44,-999.0,5.4,-999.0
2008-11-05 08:00:00,1.45,0.48,-999.0,5.5,-999.0
2008-11-05 09:00:00,1.4,0.4,-999.0,5.5,-999.0
2008-11-05 10:00:00,1.43,0.47,-999.0,5.7,-999.0
2008-11-05 11:00:00,1.43,0.36,-999.0,5.5,-999.0
2008-11-05 12:00:00,1.53,0.48,-999.0,5.8,-999.0
2008-11-05 13:00:00,1.5,0.46,-999.0,5.8,-999.0
2008-11-05 14:00:00,1.52,0.42,-999.0,5.5,-999.0
2008-11-05 15:00:00,1.57,0.44,-999.0,5.4,-999.0
2008-11-05 16:00:00,1.61,0.45,-999.0,5.6,-999.0
2008-11-05 17:00:00,1.49,0.41,-999.0,5.5,-999.0
2008-11-05 18:00:00,1.5,0.33,-999.0,5.3,-999.0
2008-11-05 19:00:00,1.37,0.36,-999.0,5.2,-999.0
2008-11-05 20:00:00,1.48,0.36,-999.0,5.6,-999.0
2008-11-05 21:00:00,1.42,0.37,-999.0,5.9,-999.0
2008-11-05 22:00:00,1.32,0.4,-999.0,6.2,-999.0
2008-11-05 23:00:00,1.39,0.35,-999.0,6.2,-999.0
2008-11-06 00:00:00,1.38,0.34,-999.0,6.1,-999.0
2008-11-06 01:00:00,1.4,0.34,-999.0,5.9,-999.0
2008-11-06 02:00:00,1.36,0.33,-999.0,5.9,-999.0
2008-11-06 03:00:00,1.27,0.31,-999.0,5.6,-999.0
2008-11-06 04:00:00,1.16,0.3,-999.0,5.7,-999.0
2008-11-06 05:00:00,1.19,0.25,-999.0,5.9,-999.0
2008-11-06 06:00:00,1.11,0.3,-999.0,6.0,-999.0
2008-11-06 07:00:00,1.13,0.28,-999.0,6.1,-999.0
2008-11-06 08:00:00,1.12,0.22,-999.0,6.1,-999.0
2008-11-06 09:00:00,1.07,0.29,-999.0,6.4,-999.0
2008-11-06 10:00:00,1.14,0.26,-999.0,6.4,-999.0
2008-11-06 11:00:00,1.08,0.26,-999.0,6.6,-999.0
2008-11-06 12:00:00,1.12,0.27,-999.0,6.5,-999.0
2008-11-06 13:00:00,1.03,0.26,-999.0,6.5,-999.0
2008-11-06 14:00:00,1.02,0.31,-999.0,6.6,-999.0
2008-11-06 15:00:00,1.08,0.29,-999.0,6.5,-999.0
2008-11-06 16:00:00,0.98,0.32,-999.0,6.6,-999.0
2008-11-06 17:00:00,0.89,0.3,-999.0,6.9,-999.0
2008-11-06 18:00:00,0.92,0.31,-999.0,7.2,-999.0
2008-11-06 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2008-11-06 20:00:00,0.76,0.23,-999.0,6.8,-999.0
2008-11-06 21:00:00,0.77,0.2,-999.0,6.7,-999.0
2008-11-06 22:00:00,0.79,0.23,-999.0,7.0,-999.0
2008-11-06 23:00:00,0.85,0.23,-999.0,6.7,-999.0
2008-11-07 00:00:00,0.67,0.22,-999.0,7.0,-999.0
2008-11-07 01:00:00,0.7,0.2,-999.0,6.5,-999.0
2008-11-07 02:00:00,0.75,0.19,-999.0,6.2,-999.0
2008-11-07 03:00:00,0.75,0.21,-999.0,6.0,-999.0
2008-11-07 04:00:00,0.67,0.19,-999.0,5.9,-999.0
2008-11-07 05:00:00,0.64,0.19,-999.0,5.8,-999.0
2008-11-07 06:00:00,0.58,0.18,-999.0,6.2,-999.0
2008-11-07 07:00:00,0.6,0.17,-999.0,6.3,-999.0
2008-11-07 08:00:00,0.56,0.18,-999.0,6.2,-999.0
2008-11-07 09:00:00,0.57,0.19,-999.0,5.9,-999.0
2008-11-07 10:00:00,0.55,0.17,-999.0,6.3,-999.0
2008-11-07 11:00:00,0.59,0.19,-999.0,6.1,-999.0
2008-11-07 12:00:00,0.68,0.16,-999.0,4.5,-999.0
2008-11-07 13:00:00,0.6,0.17,-999.0,5.0,-999.0
2008-11-07 14:00:00,0.6,0.15,-999.0,5.6,-999.0
2008-11-07 15:00:00,0.57,0.16,-999.0,5.2,-999.0
2008-11-07 16:00:00,0.66,0.14,-999.0,5.2,-999.0
2008-11-07 17:00:00,0.6,0.14,-999.0,5.2,-999.0
2008-11-07 18:00:00,0.63,0.13,-999.0,4.7,-999.0
2008-11-07 19:00:00,0.7,0.11,-999.0,4.8,-999.0
2008-11-07 20:00:00,0.71,0.12,-999.0,5.0,-999.0
2008-11-07 21:00:00,0.82,0.12,-999.0,5.2,-999.0
